source,term,url
tg,Lift,/study/scriptures/tg/lift?lang=eng
tg,Light [noun],/study/scriptures/tg/light-noun?lang=eng
tg,Light [verb],/study/scriptures/tg/light-verb?lang=eng
tg,"Light, Lighter [adjective]",/study/scriptures/tg/light-adjective?lang=eng
tg,Lighten,/study/scriptures/tg/lighten?lang=eng
tg,Lightly,/study/scriptures/tg/lightly?lang=eng
tg,Light-Mindedness,/study/scriptures/tg/light-mindedness?lang=eng
tg,Lightning,/study/scriptures/tg/lightning?lang=eng
tg,Light of Christ,/study/scriptures/tg/light-of-christ?lang=eng
tg,Liken,/study/scriptures/tg/liken?lang=eng
tg,Likeness,/study/scriptures/tg/likeness?lang=eng
tg,Likewise,/study/scriptures/tg/likewise?lang=eng
tg,Lilies,/study/scriptures/tg/lilies?lang=eng
tg,Limit,/study/scriptures/tg/limit?lang=eng
tg,Line,/study/scriptures/tg/line?lang=eng
tg,Lineage,/study/scriptures/tg/lineage?lang=eng
tg,Linen,/study/scriptures/tg/linen?lang=eng
tg,Lintel,/study/scriptures/tg/lintel?lang=eng
tg,Lion,/study/scriptures/tg/lion?lang=eng
tg,Lip,/study/scriptures/tg/lip?lang=eng
tg,Liquor,/study/scriptures/tg/liquor?lang=eng
tg,List,/study/scriptures/tg/list?lang=eng
tg,Listening,/study/scriptures/tg/listening?lang=eng
tg,Literal,/study/scriptures/tg/literal?lang=eng
tg,Literature,/study/scriptures/tg/literature?lang=eng
tg,Little,/study/scriptures/tg/little?lang=eng
tg,Live [verb],/study/scriptures/tg/live-verb?lang=eng
tg,Lively,/study/scriptures/tg/lively?lang=eng
tg,Lives [noun],/study/scriptures/tg/lives-noun?lang=eng
tg,Living,/study/scriptures/tg/living?lang=eng
tg,Living Water,/study/scriptures/tg/living-water?lang=eng
tg,"Loaf, Loaves",/study/scriptures/tg/loaf?lang=eng
tg,Loathe,/study/scriptures/tg/loathe?lang=eng
tg,Loathsome,/study/scriptures/tg/loathsome?lang=eng
tg,Locust,/study/scriptures/tg/locust?lang=eng
tg,Lodge,/study/scriptures/tg/lodge?lang=eng
tg,Loftiness,/study/scriptures/tg/loftiness?lang=eng
tg,Loins,/study/scriptures/tg/loins?lang=eng
tg,Loneliness,/study/scriptures/tg/loneliness?lang=eng
tg,"Long [adjective, adverb]",/study/scriptures/tg/long?lang=eng
tg,Long-Suffering,/study/scriptures/tg/long-suffering?lang=eng
tg,Look,/study/scriptures/tg/look?lang=eng
tg,Loose,/study/scriptures/tg/loose?lang=eng
tg,lord,/study/scriptures/tg/lord-1?lang=eng
tg,Lord,/study/scriptures/tg/lord-2?lang=eng
tg,"Lord, Spirit of",/study/scriptures/tg/lord-spirit-of?lang=eng
tg,Lord of Hosts,/study/scriptures/tg/lord-of-hosts?lang=eng
tg,Lord’s Day,/study/scriptures/tg/lords-day?lang=eng
tg,Lord’s Prayer,/study/scriptures/tg/lords-prayer?lang=eng
tg,Lord’s Supper,/study/scriptures/tg/lords-supper?lang=eng
tg,"Lose, Lost",/study/scriptures/tg/lose?lang=eng
tg,Lost Scriptures,/study/scriptures/tg/lost-scriptures?lang=eng
tg,Lost Tribes of Israel,/study/scriptures/tg/lost-tribes-of-israel?lang=eng
tg,Lot,/study/scriptures/tg/lot?lang=eng
tg,Love,/study/scriptures/tg/love?lang=eng
tg,Lovely,/study/scriptures/tg/lovely?lang=eng
tg,Lover,/study/scriptures/tg/lover?lang=eng
tg,Loving-Kindness,/study/scriptures/tg/loving-kindness?lang=eng
tg,"Low, Lower, Lowest",/study/scriptures/tg/low?lang=eng
tg,Lowliness,/study/scriptures/tg/lowliness?lang=eng
tg,Lowly,/study/scriptures/tg/lowly?lang=eng
tg,Loyalty,/study/scriptures/tg/loyalty?lang=eng
tg,Lucifer,/study/scriptures/tg/lucifer?lang=eng
tg,Lucre,/study/scriptures/tg/lucre?lang=eng
tg,Luke,/study/scriptures/tg/luke?lang=eng
tg,Lukewarm,/study/scriptures/tg/lukewarm?lang=eng
tg,Lump,/study/scriptures/tg/lump?lang=eng
tg,Lust,/study/scriptures/tg/lust?lang=eng
tg,Luxury,/study/scriptures/tg/luxury?lang=eng
tg,"Lying, Liar, Lie",/study/scriptures/tg/lying?lang=eng
tg,Machpelah,/study/scriptures/tg/machpelah?lang=eng
tg,Mad,/study/scriptures/tg/mad?lang=eng
tg,Madness,/study/scriptures/tg/madness?lang=eng
tg,Magdalene,/study/scriptures/tg/magdalene?lang=eng
tg,Magi,/study/scriptures/tg/magi?lang=eng
tg,Magic,/study/scriptures/tg/magic?lang=eng
tg,Magician,/study/scriptures/tg/magician?lang=eng
tg,Magistrate,/study/scriptures/tg/magistrate?lang=eng
tg,Magnify,/study/scriptures/tg/magnify?lang=eng
tg,Magog,/study/scriptures/tg/magog?lang=eng
tg,Maid,/study/scriptures/tg/maid?lang=eng
tg,Maimed,/study/scriptures/tg/maimed?lang=eng
tg,"Maintain, Maintenance",/study/scriptures/tg/maintain?lang=eng
tg,Majesty,/study/scriptures/tg/majesty?lang=eng
tg,"Make, Made",/study/scriptures/tg/make?lang=eng
tg,Maker,/study/scriptures/tg/maker?lang=eng
tg,Malachi,/study/scriptures/tg/malachi?lang=eng
tg,Male,/study/scriptures/tg/male?lang=eng
tg,Malefactor,/study/scriptures/tg/malefactor?lang=eng
tg,Malice,/study/scriptures/tg/malice?lang=eng
tg,Mammon,/study/scriptures/tg/mammon?lang=eng
tg,Man,/study/scriptures/tg/man?lang=eng
tg,"Man, Antemortal Existence of",/study/scriptures/tg/man-antemortal-existence-of?lang=eng
tg,"Man, a Spirit Child of Heavenly Father",/study/scriptures/tg/man-a-spirit-child-of-heavenly-father?lang=eng
tg,"Man, Natural, Not Spiritually Reborn",/study/scriptures/tg/man-natural-not-spiritually-reborn?lang=eng
tg,"Man, New, Spiritually Reborn",/study/scriptures/tg/man-new-spiritually-reborn?lang=eng
tg,"Man, Physical Creation of",/study/scriptures/tg/man-physical-creation-of?lang=eng
tg,"Man, Potential to Become like Heavenly Father",/study/scriptures/tg/man-potential-to-become-like-heavenly-father?lang=eng
tg,Manasseh,/study/scriptures/tg/manasseh?lang=eng
tg,Mandrake,/study/scriptures/tg/mandrake?lang=eng
tg,Manger,/study/scriptures/tg/manger?lang=eng
tg,Manifest,/study/scriptures/tg/manifest?lang=eng
tg,Manifestation,/study/scriptures/tg/manifestation?lang=eng
tg,Mankind,/study/scriptures/tg/mankind?lang=eng
tg,Manna,/study/scriptures/tg/manna?lang=eng
tg,Manner,/study/scriptures/tg/manner?lang=eng
tg,Man of God,/study/scriptures/tg/man-of-god?lang=eng
tg,Mansion,/study/scriptures/tg/mansion?lang=eng
tg,Mantle,/study/scriptures/tg/mantle?lang=eng
tg,Mark,/study/scriptures/tg/mark?lang=eng
tg,"Marriage, Celestial",/study/scriptures/tg/marriage-celestial?lang=eng
tg,"Marriage, Continuing Courtship in",/study/scriptures/tg/marriage-continuing-courtship-in?lang=eng
tg,"Marriage, Fatherhood",/study/scriptures/tg/marriage-fatherhood?lang=eng
tg,"Marriage, Husbands",/study/scriptures/tg/marriage-husbands?lang=eng
tg,"Marriage, Interfaith",/study/scriptures/tg/marriage-interfaith?lang=eng
tg,"Marriage, Marry",/study/scriptures/tg/marriage-marry?lang=eng
tg,"Marriage, Motherhood",/study/scriptures/tg/marriage-motherhood?lang=eng
tg,"Marriage, Plural",/study/scriptures/tg/marriage-plural?lang=eng
tg,"Marriage, Temporal",/study/scriptures/tg/marriage-temporal?lang=eng
tg,"Marriage, Wives",/study/scriptures/tg/marriage-wives?lang=eng
tg,Marrow,/study/scriptures/tg/marrow?lang=eng
tg,Martha,/study/scriptures/tg/martha?lang=eng
tg,Martyrdom,/study/scriptures/tg/martyrdom?lang=eng
tg,Marvel,/study/scriptures/tg/marvel?lang=eng
tg,Marvelous,/study/scriptures/tg/marvelous?lang=eng
tg,Mary,/study/scriptures/tg/mary?lang=eng
tg,Master,/study/scriptures/tg/master?lang=eng
tg,Materialism,/study/scriptures/tg/materialism?lang=eng
tg,Matthew,/study/scriptures/tg/matthew?lang=eng
tg,Matthias,/study/scriptures/tg/matthias?lang=eng
tg,Maturity,/study/scriptures/tg/maturity?lang=eng
tg,Meal,/study/scriptures/tg/meal?lang=eng
tg,"Mean, Meant",/study/scriptures/tg/mean?lang=eng
tg,Meaning,/study/scriptures/tg/meaning?lang=eng
tg,Means,/study/scriptures/tg/means?lang=eng
tg,Measure,/study/scriptures/tg/measure?lang=eng
tg,Meat,/study/scriptures/tg/meat?lang=eng
tg,Mediation,/study/scriptures/tg/mediation?lang=eng
tg,Medicine,/study/scriptures/tg/medicine?lang=eng
tg,"Meditation, Meditate",/study/scriptures/tg/meditation?lang=eng
tg,"Meek, Meekness",/study/scriptures/tg/meek?lang=eng
tg,Meet [adjective],/study/scriptures/tg/meet-adjective?lang=eng
tg,"Meet, Met [verb]",/study/scriptures/tg/meet-verb?lang=eng
tg,Meetings,/study/scriptures/tg/meetings?lang=eng
tg,Megiddo,/study/scriptures/tg/megiddo?lang=eng
tg,Melchizedek,/study/scriptures/tg/melchizedek?lang=eng
tg,Melchizedek Priesthood,/study/scriptures/tg/melchizedek-priesthood?lang=eng
tg,Melt,/study/scriptures/tg/melt?lang=eng
tg,Member,/study/scriptures/tg/member?lang=eng
tg,Memorial,/study/scriptures/tg/memorial?lang=eng
tg,Memory,/study/scriptures/tg/memory?lang=eng
tg,Men,/study/scriptures/tg/men?lang=eng
tg,Mend,/study/scriptures/tg/mend?lang=eng
tg,Mention,/study/scriptures/tg/mention?lang=eng
tg,Merchandise,/study/scriptures/tg/merchandise?lang=eng
tg,"Mercy, Merciful",/study/scriptures/tg/mercy?lang=eng
tg,Mercy Seat,/study/scriptures/tg/mercy-seat?lang=eng
tg,Merit,/study/scriptures/tg/merit?lang=eng
tg,Merry,/study/scriptures/tg/merry?lang=eng
tg,Message,/study/scriptures/tg/message?lang=eng
tg,Messenger,/study/scriptures/tg/messenger?lang=eng
tg,Messiah,/study/scriptures/tg/messiah?lang=eng
tg,Mete,/study/scriptures/tg/mete?lang=eng
tg,Methuselah,/study/scriptures/tg/methuselah?lang=eng
tg,Michael,/study/scriptures/tg/michael?lang=eng
tg,Midnight,/study/scriptures/tg/midnight?lang=eng
tg,Midst,/study/scriptures/tg/midst?lang=eng
tg,"Midwife, Midwives",/study/scriptures/tg/midwife?lang=eng
tg,Might,/study/scriptures/tg/might?lang=eng
tg,Mightily,/study/scriptures/tg/mightily?lang=eng
tg,"Mighty, Mightier",/study/scriptures/tg/mighty?lang=eng
tg,Mild,/study/scriptures/tg/mild?lang=eng
tg,Mildness,/study/scriptures/tg/mildness?lang=eng
tg,Mile,/study/scriptures/tg/mile?lang=eng
tg,Military Service,/study/scriptures/tg/military-service?lang=eng
tg,Milk,/study/scriptures/tg/milk?lang=eng
tg,Mill,/study/scriptures/tg/mill?lang=eng
tg,Millennium,/study/scriptures/tg/millennium?lang=eng
tg,"Millennium, Preparing a People for",/study/scriptures/tg/millennium-preparing-a-people-for?lang=eng
tg,Millstone,/study/scriptures/tg/millstone?lang=eng
tg,"Mind, Minded",/study/scriptures/tg/mind?lang=eng
tg,Mindful,/study/scriptures/tg/mindful?lang=eng
tg,Mine,/study/scriptures/tg/mine?lang=eng
tg,Mingle,/study/scriptures/tg/mingle?lang=eng
tg,Minister,/study/scriptures/tg/minister?lang=eng
tg,Ministering Angels,/study/scriptures/tg/ministering-angels?lang=eng
tg,Ministration,/study/scriptures/tg/ministration?lang=eng
tg,Ministry,/study/scriptures/tg/ministry?lang=eng
tg,"Ministry, Unpaid",/study/scriptures/tg/ministry-unpaid?lang=eng
tg,Miracle,/study/scriptures/tg/miracle?lang=eng
tg,Miraculous,/study/scriptures/tg/miraculous?lang=eng
tg,Mire,/study/scriptures/tg/mire?lang=eng
tg,Miriam,/study/scriptures/tg/miriam?lang=eng
tg,Mirth,/study/scriptures/tg/mirth?lang=eng
tg,Mischief,/study/scriptures/tg/mischief?lang=eng
tg,Miserable,/study/scriptures/tg/miserable?lang=eng
tg,Misery,/study/scriptures/tg/misery?lang=eng
tg,Misfortune,/study/scriptures/tg/misfortune?lang=eng
tg,Missing Scriptures,/study/scriptures/tg/missing-scriptures?lang=eng
tg,Missionary Work,/study/scriptures/tg/missionary-work?lang=eng
tg,Mission of Early Saints,/study/scriptures/tg/mission-of-early-saints?lang=eng
tg,Mission of Israel,/study/scriptures/tg/mission-of-israel?lang=eng
tg,Mission of Jesus Christ,/study/scriptures/tg/mission-of-jesus-christ?lang=eng
tg,Mission of Latter-day Saints,/study/scriptures/tg/mission-of-latter-day-saints?lang=eng
tg,Missouri,/study/scriptures/tg/missouri?lang=eng
tg,Mist,/study/scriptures/tg/mist?lang=eng
tg,Mistakes,/study/scriptures/tg/mistakes?lang=eng
tg,Mite,/study/scriptures/tg/mite?lang=eng
tg,"Mix, Mixed",/study/scriptures/tg/mix?lang=eng
tg,Mixed Marriages,/study/scriptures/tg/mixed-marriages?lang=eng
tg,Mixture,/study/scriptures/tg/mixture?lang=eng
tg,Moab,/study/scriptures/tg/moab?lang=eng
tg,"Mocking, Mock, Mocker, Mockery",/study/scriptures/tg/mocking?lang=eng
tg,Moderation,/study/scriptures/tg/moderation?lang=eng
tg,Modesty,/study/scriptures/tg/modesty?lang=eng
tg,Moisture,/study/scriptures/tg/moisture?lang=eng
tg,Molten,/study/scriptures/tg/molten?lang=eng
tg,Moment,/study/scriptures/tg/moment?lang=eng
tg,Money,/study/scriptures/tg/money?lang=eng
tg,Money Changer,/study/scriptures/tg/money-changer?lang=eng
tg,"Month, Monthly",/study/scriptures/tg/month?lang=eng
tg,Moon,/study/scriptures/tg/moon?lang=eng
tg,Morality,/study/scriptures/tg/morality?lang=eng
tg,More,/study/scriptures/tg/more?lang=eng
tg,Moriah,/study/scriptures/tg/moriah?lang=eng
tg,Morning,/study/scriptures/tg/morning?lang=eng
tg,Morrow,/study/scriptures/tg/morrow?lang=eng
tg,Mortality,/study/scriptures/tg/mortality?lang=eng
tg,Mortify,/study/scriptures/tg/mortify?lang=eng
tg,Mosaic Law,/study/scriptures/tg/mosaic-law?lang=eng
tg,Moses,/study/scriptures/tg/moses?lang=eng
tg,Mote,/study/scriptures/tg/mote?lang=eng
tg,Moth,/study/scriptures/tg/moth?lang=eng
tg,Mother,/study/scriptures/tg/mother?lang=eng
tg,Motivations,/study/scriptures/tg/motivations?lang=eng
tg,Mount [noun],/study/scriptures/tg/mount-noun?lang=eng
tg,Mount [verb],/study/scriptures/tg/mount-verb?lang=eng
tg,Mountain,/study/scriptures/tg/mountain?lang=eng
tg,"Mourning, Mourn",/study/scriptures/tg/mourning?lang=eng
tg,Mouth,/study/scriptures/tg/mouth?lang=eng
tg,Move,/study/scriptures/tg/move?lang=eng
tg,Much,/study/scriptures/tg/much?lang=eng
tg,Multiply,/study/scriptures/tg/multiply?lang=eng
tg,Multitude,/study/scriptures/tg/multitude?lang=eng
tg,"Murder, Murderer",/study/scriptures/tg/murder?lang=eng
tg,"Murmuring, Murmur",/study/scriptures/tg/murmuring?lang=eng
tg,Music,/study/scriptures/tg/music?lang=eng
tg,Musical Instruments,/study/scriptures/tg/musical-instruments?lang=eng
tg,Mustard,/study/scriptures/tg/mustard?lang=eng
tg,Muzzle,/study/scriptures/tg/muzzle?lang=eng
tg,Myrrh,/study/scriptures/tg/myrrh?lang=eng
tg,Mysteries of Godliness,/study/scriptures/tg/mysteries-of-godliness?lang=eng
tg,Mystery,/study/scriptures/tg/mystery?lang=eng
tg,Mysticism,/study/scriptures/tg/mysticism?lang=eng
tg,Naaman,/study/scriptures/tg/naaman?lang=eng
tg,Nahor,/study/scriptures/tg/nahor?lang=eng
tg,Nahum,/study/scriptures/tg/nahum?lang=eng
tg,Nail,/study/scriptures/tg/nail?lang=eng
tg,Naked,/study/scriptures/tg/naked?lang=eng
tg,Nakedness,/study/scriptures/tg/nakedness?lang=eng
tg,Name,/study/scriptures/tg/name?lang=eng
tg,Name of the Lord,/study/scriptures/tg/name-of-the-lord?lang=eng
tg,Narrow,/study/scriptures/tg/narrow?lang=eng
tg,Nathanael,/study/scriptures/tg/nathanael?lang=eng
tg,Nations,/study/scriptures/tg/nations?lang=eng
tg,Natural,/study/scriptures/tg/natural?lang=eng
tg,"Nature, Earth",/study/scriptures/tg/nature-earth?lang=eng
tg,"Nature, Human",/study/scriptures/tg/nature-human?lang=eng
tg,"Naught, Nought",/study/scriptures/tg/naught?lang=eng
tg,Navel,/study/scriptures/tg/navel?lang=eng
tg,Navy,/study/scriptures/tg/navy?lang=eng
tg,Nazarene,/study/scriptures/tg/nazarene?lang=eng
tg,Nazareth,/study/scriptures/tg/nazareth?lang=eng
tg,Nazarite,/study/scriptures/tg/nazarite?lang=eng
tg,Near,/study/scriptures/tg/near?lang=eng
tg,"Nebuchadnezzar, Nebuchadrezzar",/study/scriptures/tg/nebuchadnezzar?lang=eng
tg,Necessity,/study/scriptures/tg/necessity?lang=eng
tg,Neck,/study/scriptures/tg/neck?lang=eng
tg,Necking,/study/scriptures/tg/necking?lang=eng
tg,Need,/study/scriptures/tg/need?lang=eng
tg,Needful,/study/scriptures/tg/needful?lang=eng
tg,Needle,/study/scriptures/tg/needle?lang=eng
tg,Needy,/study/scriptures/tg/needy?lang=eng
tg,Neglect,/study/scriptures/tg/neglect?lang=eng
tg,Nehemiah,/study/scriptures/tg/nehemiah?lang=eng
tg,Neighbor,/study/scriptures/tg/neighbor?lang=eng
tg,Nephites,/study/scriptures/tg/nephites?lang=eng
tg,Nest,/study/scriptures/tg/nest?lang=eng
tg,Net,/study/scriptures/tg/net?lang=eng
tg,New,/study/scriptures/tg/new?lang=eng
tg,New and Everlasting Covenant,/study/scriptures/tg/new-and-everlasting-covenant?lang=eng
tg,New Jerusalem,/study/scriptures/tg/new-jerusalem?lang=eng
tg,Newness,/study/scriptures/tg/newness?lang=eng
tg,New Testament,/study/scriptures/tg/new-testament?lang=eng
tg,Nicodemus,/study/scriptures/tg/nicodemus?lang=eng
tg,Nicolaitans,/study/scriptures/tg/nicolaitans?lang=eng
tg,Nigh,/study/scriptures/tg/nigh?lang=eng
tg,Night,/study/scriptures/tg/night?lang=eng
tg,Nile,/study/scriptures/tg/nile?lang=eng
tg,Nimrod,/study/scriptures/tg/nimrod?lang=eng
tg,Noah,/study/scriptures/tg/noah?lang=eng
tg,Noble,/study/scriptures/tg/noble?lang=eng
tg,Nobleman,/study/scriptures/tg/nobleman?lang=eng
tg,Noise,/study/scriptures/tg/noise?lang=eng
tg,None,/study/scriptures/tg/none?lang=eng
tg,Noon,/study/scriptures/tg/noon?lang=eng
tg,Noonday,/study/scriptures/tg/noonday?lang=eng
tg,North,/study/scriptures/tg/north?lang=eng
tg,"Nothing, Nothingness",/study/scriptures/tg/nothing?lang=eng
tg,Nought,/study/scriptures/tg/nought?lang=eng
tg,Nourish,/study/scriptures/tg/nourish?lang=eng
tg,Number,/study/scriptures/tg/number?lang=eng
tg,Numbers,/study/scriptures/tg/numbers?lang=eng
tg,"Nurse, Nursing",/study/scriptures/tg/nurse?lang=eng
tg,Nurture,/study/scriptures/tg/nurture?lang=eng
tg,Oath,/study/scriptures/tg/oath?lang=eng
tg,Obadiah,/study/scriptures/tg/obadiah?lang=eng
tg,Obed,/study/scriptures/tg/obed?lang=eng
tg,"Obedience, Obedient, Obey",/study/scriptures/tg/obedience?lang=eng
tg,Objectives,/study/scriptures/tg/objectives?lang=eng
tg,Oblation,/study/scriptures/tg/oblation?lang=eng
tg,Obscenity,/study/scriptures/tg/obscenity?lang=eng
tg,"Obscure, Obscurity",/study/scriptures/tg/obscure?lang=eng
tg,Observation,/study/scriptures/tg/observation?lang=eng
tg,Observe,/study/scriptures/tg/observe?lang=eng
tg,Obstacles,/study/scriptures/tg/obstacles?lang=eng
tg,Obtain,/study/scriptures/tg/obtain?lang=eng
tg,Occasion,/study/scriptures/tg/occasion?lang=eng
tg,Occupation,/study/scriptures/tg/occupation?lang=eng
tg,"Offense, Offend, Offender",/study/scriptures/tg/offense?lang=eng
tg,Offer [verb],/study/scriptures/tg/offer?lang=eng
tg,Offering [noun],/study/scriptures/tg/offering?lang=eng
tg,Office,/study/scriptures/tg/office?lang=eng
tg,Officer,/study/scriptures/tg/officer?lang=eng
tg,Offspring,/study/scriptures/tg/offspring?lang=eng
tg,Oil,/study/scriptures/tg/oil?lang=eng
tg,Ointment,/study/scriptures/tg/ointment?lang=eng
tg,Old,/study/scriptures/tg/old?lang=eng
tg,Old Age,/study/scriptures/tg/old-age?lang=eng
tg,Old Testament,/study/scriptures/tg/old-testament?lang=eng
tg,Olive,/study/scriptures/tg/olive?lang=eng
tg,"Olivet, Olives, Mount of",/study/scriptures/tg/olivet?lang=eng
tg,Omega,/study/scriptures/tg/omega?lang=eng
tg,Omit,/study/scriptures/tg/omit?lang=eng
tg,Omnipotent,/study/scriptures/tg/omnipotent?lang=eng
tg,Omniscience,/study/scriptures/tg/omniscience?lang=eng
tg,Once,/study/scriptures/tg/once?lang=eng
tg,One,/study/scriptures/tg/one?lang=eng
tg,Only,/study/scriptures/tg/only?lang=eng
tg,Open,/study/scriptures/tg/open?lang=eng
tg,Openly,/study/scriptures/tg/openly?lang=eng
tg,Operation,/study/scriptures/tg/operation?lang=eng
tg,Opinion,/study/scriptures/tg/opinion?lang=eng
tg,Opportunity,/study/scriptures/tg/opportunity?lang=eng
tg,Opposition,/study/scriptures/tg/opposition?lang=eng
tg,"Oppression, Oppress",/study/scriptures/tg/oppression?lang=eng
tg,Optimism,/study/scriptures/tg/optimism?lang=eng
tg,Oracle,/study/scriptures/tg/oracle?lang=eng
tg,Ordain,/study/scriptures/tg/ordain?lang=eng
tg,Order,/study/scriptures/tg/order?lang=eng
tg,Ordinance,/study/scriptures/tg/ordinance?lang=eng
tg,Ordination,/study/scriptures/tg/ordination?lang=eng
tg,Organ,/study/scriptures/tg/organ?lang=eng
tg,Organization,/study/scriptures/tg/organization?lang=eng
tg,Organize,/study/scriptures/tg/organize?lang=eng
tg,Original,/study/scriptures/tg/original?lang=eng
tg,Origin of Man,/study/scriptures/tg/origin-of-man?lang=eng
tg,Orphan,/study/scriptures/tg/orphan?lang=eng
tg,Ought,/study/scriptures/tg/ought?lang=eng
tg,Outcast,/study/scriptures/tg/outcast?lang=eng
tg,Outer,/study/scriptures/tg/outer?lang=eng
tg,Outer Darkness,/study/scriptures/tg/outer-darkness?lang=eng
tg,Outward,/study/scriptures/tg/outward?lang=eng
tg,Oven,/study/scriptures/tg/oven?lang=eng
tg,"Overcome, Overcame",/study/scriptures/tg/overcome?lang=eng
tg,"Overflow, Overflown",/study/scriptures/tg/overflow?lang=eng
